type,Mã trạm/LakeCode,Trạm/Hồ,Tên sông/Lưu vực,Tên tỉnh,Thời gian (UTC),Mực nước (m),Cảnh báo/Xu thế,Cảnh báo value (0-4),Chênh lệch cảnh báo (m),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,x,y,Dung tích (m3),Dung tích TK (m3),Tỷ lệ dung tích (%),Q đến (m3/s),Q xả (m3/s),Mực nước BT (m),Mực nước GC (m),Mã Cảnh báo,province_code,basin_code
River,71520,Kim Long,Hương - Bồ,TP. Huế,2025-11-15 21:00,1.04,Trên BĐ1,1.0,0.04,1.0,2.0,3.5,5.81,1999.0,107.56670379638672,16.416669845581055,,,,,,,,,,
River,71520,Kim Long,Hương - Bồ,TP. Huế,2025-11-15 22:00,1.1,Trên BĐ1,1.0,0.1,1.0,2.0,3.5,5.81,1999.0,107.56670379638672,16.416669845581055,,,,,,,,,,
River,71520,Kim Long,Hương - Bồ,TP. Huế,2025-11-16 01:00,1.08,Trên BĐ1,1.0,0.08,1.0,2.0,3.5,5.81,1999,107.56670379638672,16.416669845581055,,,,,,,,,,
River,71520,Kim Long,Hương - Bồ,TP. Huế,2025-11-16 02:00,1.02,Trên BĐ1,1.0,0.02,1.0,2.0,3.5,5.81,1999,107.56670379638672,16.416669845581055,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 00:00,1.26,Dưới BĐ1,0.0,-0.24,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 01:00,1.24,Dưới BĐ1,0.0,-0.26,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 02:00,1.23,Dưới BĐ1,0.0,-0.27,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 03:00,1.22,Dưới BĐ1,0.0,-0.28,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 04:00,1.21,Dưới BĐ1,0.0,-0.29,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 05:00,1.21,Dưới BĐ1,0.0,-0.29,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 06:00,1.2,Dưới BĐ1,0.0,-0.3,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 07:00,1.19,Dưới BĐ1,0.0,-0.31,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 08:00,1.18,Dưới BĐ1,0.0,-0.32,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 09:00,1.18,Dưới BĐ1,0.0,-0.32,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 10:00,1.18,Dưới BĐ1,0.0,-0.32,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 11:00,1.16,Dưới BĐ1,0.0,-0.34,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 12:00,1.14,Dưới BĐ1,0.0,-0.36,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 13:00,1.13,Dưới BĐ1,0.0,-0.37,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 14:00,1.13,Dưới BĐ1,0.0,-0.37,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 15:00,1.13,Dưới BĐ1,0.0,-0.37,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 16:00,1.15,Dưới BĐ1,0.0,-0.35,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 17:00,1.16,Dưới BĐ1,0.0,-0.34,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 18:00,1.17,Dưới BĐ1,0.0,-0.33,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 19:00,1.17,Dưới BĐ1,0.0,-0.33,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 20:00,1.17,Dưới BĐ1,0.0,-0.33,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 21:00,1.16,Dưới BĐ1,0.0,-0.34,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 22:00,1.16,Dưới BĐ1,0.0,-0.34,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-10 23:00,1.15,Dưới BĐ1,0.0,-0.35,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 00:00,1.13,Dưới BĐ1,0.0,-0.37,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 01:00,1.11,Dưới BĐ1,0.0,-0.39,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 02:00,1.1,Dưới BĐ1,0.0,-0.4,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 03:00,1.09,Dưới BĐ1,0.0,-0.41,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 04:00,1.09,Dưới BĐ1,0.0,-0.41,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 05:00,1.08,Dưới BĐ1,0.0,-0.42,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 06:00,1.08,Dưới BĐ1,0.0,-0.42,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 07:00,1.08,Dưới BĐ1,0.0,-0.42,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 08:00,1.08,Dưới BĐ1,0.0,-0.42,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 09:00,1.11,Dưới BĐ1,0.0,-0.39,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 10:00,1.13,Dưới BĐ1,0.0,-0.37,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 11:00,1.13,Dưới BĐ1,0.0,-0.37,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 12:00,1.11,Dưới BĐ1,0.0,-0.39,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 13:00,1.11,Dưới BĐ1,0.0,-0.39,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 14:00,1.15,Dưới BĐ1,0.0,-0.35,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 15:00,1.2,Dưới BĐ1,0.0,-0.3,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 16:00,1.24,Dưới BĐ1,0.0,-0.26,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 17:00,1.29,Dưới BĐ1,0.0,-0.21,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 18:00,1.33,Dưới BĐ1,0.0,-0.17,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 19:00,1.36,Dưới BĐ1,0.0,-0.14,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 20:00,1.38,Dưới BĐ1,0.0,-0.12,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 21:00,1.39,Dưới BĐ1,0.0,-0.11,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 22:00,1.41,Dưới BĐ1,0.0,-0.09,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-11 23:00,1.41,Dưới BĐ1,0.0,-0.09,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 00:00,1.41,Dưới BĐ1,0.0,-0.09,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 01:00,1.42,Dưới BĐ1,0.0,-0.08,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 02:00,1.43,Dưới BĐ1,0.0,-0.07,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 03:00,1.43,Dưới BĐ1,0.0,-0.07,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 04:00,1.44,Dưới BĐ1,0.0,-0.06,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 05:00,1.44,Dưới BĐ1,0.0,-0.06,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 06:00,1.45,Dưới BĐ1,0.0,-0.05,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 07:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 08:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 09:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 10:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 11:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 12:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 13:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 14:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 15:00,1.46,Dưới BĐ1,0.0,-0.04,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 16:00,1.5,Trên BĐ1,1.0,0.0,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 17:00,1.53,Trên BĐ1,1.0,0.03,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 18:00,1.55,Trên BĐ1,1.0,0.05,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 19:00,1.57,Trên BĐ1,1.0,0.07,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 20:00,1.59,Trên BĐ1,1.0,0.09,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 21:00,1.6,Trên BĐ1,1.0,0.1,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 22:00,1.6,Trên BĐ1,1.0,0.1,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-12 23:00,1.61,Trên BĐ1,1.0,0.11,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 01:00,1.61,Trên BĐ1,1.0,0.11,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 02:00,1.61,Trên BĐ1,1.0,0.11,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 03:00,1.61,Trên BĐ1,1.0,0.11,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 04:00,1.61,Trên BĐ1,1.0,0.11,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 05:00,1.62,Trên BĐ1,1.0,0.12,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 06:00,1.62,Trên BĐ1,1.0,0.12,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 07:00,1.62,Trên BĐ1,1.0,0.12,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 08:00,1.62,Trên BĐ1,1.0,0.12,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 09:00,1.65,Trên BĐ1,1.0,0.15,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 10:00,1.69,Trên BĐ1,1.0,0.19,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 11:00,1.73,Trên BĐ1,1.0,0.23,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 12:00,1.77,Trên BĐ1,1.0,0.27,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 13:00,1.79,Trên BĐ1,1.0,0.29,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 14:00,1.81,Trên BĐ1,1.0,0.31,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 15:00,1.83,Trên BĐ1,1.0,0.33,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 16:00,1.86,Trên BĐ1,1.0,0.36,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 17:00,1.95,Trên BĐ1,1.0,0.45,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 18:00,2.01,Trên BĐ1,1.0,0.51,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 19:00,2.06,Trên BĐ1,1.0,0.56,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 20:00,2.09,Trên BĐ1,1.0,0.59,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 21:00,2.12,Trên BĐ1,1.0,0.62,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-13 22:00,2.15,Trên BĐ1,1.0,0.65,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 00:00,2.18,Trên BĐ1,1.0,0.68,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 01:00,2.19,Trên BĐ1,1.0,0.69,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 02:00,2.2,Trên BĐ1,1.0,0.7,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 03:00,2.2,Trên BĐ1,1.0,0.7,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 04:00,2.21,Trên BĐ1,1.0,0.71,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 05:00,2.21,Trên BĐ1,1.0,0.71,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 06:00,2.22,Trên BĐ1,1.0,0.72,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 07:00,2.22,Trên BĐ1,1.0,0.72,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 08:00,2.23,Trên BĐ1,1.0,0.73,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 09:00,2.23,Trên BĐ1,1.0,0.73,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 10:00,2.23,Trên BĐ1,1.0,0.73,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 11:00,2.21,Trên BĐ1,1.0,0.71,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 12:00,2.21,Trên BĐ1,1.0,0.71,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-14 13:00,2.2,Trên BĐ1,1.0,0.7,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 00:00,2.26,Trên BĐ1,1.0,0.76,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 01:00,2.25,Trên BĐ1,1.0,0.75,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 02:00,2.26,Trên BĐ1,1.0,0.76,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 03:00,2.25,Trên BĐ1,1.0,0.75,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 04:00,2.25,Trên BĐ1,1.0,0.75,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 05:00,2.26,Trên BĐ1,1.0,0.76,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 06:00,2.25,Trên BĐ1,1.0,0.75,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 07:00,2.25,Trên BĐ1,1.0,0.75,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 08:00,2.25,Trên BĐ1,1.0,0.75,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 09:00,2.24,Trên BĐ1,1.0,0.74,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 10:00,2.18,Trên BĐ1,1.0,0.68,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 11:00,2.12,Trên BĐ1,1.0,0.62,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 12:00,2.09,Trên BĐ1,1.0,0.59,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
River,71518,Phú Ốc,Hương - Bồ,TP. Huế,2025-11-15 13:00,2.06,Trên BĐ1,1.0,0.56,1.5,3.0,4.5,5.24,2020.0,107.46700286865234,16.533000946044922,,,,,,,,,,
